-6.793178319931030273e-01,4.420512020587921143e-01,-7.192071080207824707e-01,-6.164416074752807617e-01,5.862538218498229980e-01
-6.684030294418334961e-01,3.082757890224456787e-01,-5.035609602928161621e-01,-5.470062494277954102e-01,6.834111809730529785e-01
-6.528032422065734863e-01,4.527238309383392334e-01,-7.341392040252685547e-01,-4.320156276226043701e-01,6.355553865432739258e-01
4.667455852031707764e-01,-6.774641275405883789e-01,4.699938297271728516e-01,4.768728315830230713e-01,-5.121223330497741699e-01
-5.349413752555847168e-01,4.714683890342712402e-01,-6.539872288703918457e-01,-5.956405997276306152e-01,4.905071556568145752e-01
6.453606486320495605e-01,-6.803605556488037109e-01,4.042717516422271729e-01,5.388520359992980957e-01,-3.340803384780883789e-01
3.435436785221099854e-01,-8.755673170089721680e-01,4.660714864730834961e-01,5.348662734031677246e-01,-6.626026630401611328e-01
5.699255466461181641e-01,-6.000050902366638184e-01,4.459548592567443848e-01,4.688244760036468506e-01,-4.128445684909820557e-01
-3.010336160659790039e-01,5.084595084190368652e-01,-6.660482883453369141e-01,-6.362607479095458984e-01,6.527619361877441406e-01
5.825419425964355469e-01,-7.247174382209777832e-01,5.169899463653564453e-01,5.229128003120422363e-01,-5.226899385452270508e-01
